city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_65,Male,Has relevent experience,Full time course,High School,STEM,8,50-99,Pvt Ltd,0,12,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,19,10-49,Pvt Ltd,3,75,1.0
city_103,Male,No relevent experience,no_enrollment,High School,STEM,2,50-99,Pvt Ltd,0,150,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,2,41,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,5,67,0.0
city_40,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,4,90,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000-11000,Pvt Ltd,1,13,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Public Sector,5,50,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,72,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,2,58,1.0
city_13,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,78,0.0
city_103,Other,No relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,206,0.0
city_159,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000-11000,Pvt Ltd,1,14,0.0
city_103,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Funded Startup,1,118,0.0
city_80,Male,No relevent experience,Full time course,High School,STEM,2,50-99,Pvt Ltd,1,7,0.0
city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,17,1000-4999,Pvt Ltd,2,46,0.0
city_100,Male,No relevent experience,no_enrollment,Masters,Business Degree,0,50-99,Pvt Ltd,1,150,1.0
city_10,Male,Has relevent experience,Part time course,Graduate,STEM,3,10-49,Pvt Ltd,0,33,0.0
city_136,Male,Has relevent experience,no_enrollment,Graduate,Arts,14,50-99,Pvt Ltd,2,24,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,0,1-9,NGO,1,10,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,5,80,0.0
city_16,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,0,14,0.0
city_160,Male,No relevent experience,Full time course,High School,STEM,2,1-9,Pvt Ltd,1,20,0.0
city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10-49,Pvt Ltd,1,48,1.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,108,1.0
city_73,Male,No relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,5,44,1.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,6,0.0
city_103,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,2,23,1.0
city_16,Male,No relevent experience,no_enrollment,Primary School,STEM,2,50-99,Pvt Ltd,0,12,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000-11000,Pvt Ltd,5,14,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000-11000,Pvt Ltd,2,12,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,31,1.0
city_102,Male,No relevent experience,no_enrollment,Graduate,Humanities,21,50-99,Pvt Ltd,1,91,1.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,1,70,0.0
city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000-11000,Pvt Ltd,2,78,0.0
city_80,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,2,104,0.0
city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,5,57,0.0
city_143,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,12,0.0
city_145,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,145,0.0
city_31,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,37,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,Arts,12,10000-11000,Pvt Ltd,4,59,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Public Sector,5,62,1.0
city_67,Female,No relevent experience,Full time course,Phd,STEM,14,1000-4999,Public Sector,2,140,0.0
city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Pvt Ltd,4,83,0.0
city_138,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,96,0.0
city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,37,0.0
city_120,Male,No relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,5,28,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,50,0.0
city_103,Male,Has relevent experience,Full time course,Graduate,STEM,7,10-49,Pvt Ltd,4,37,1.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0,31,1.0
city_28,Male,Has relevent experience,no_enrollment,Phd,STEM,21,1000-4999,Public Sector,5,161,0.0
city_16,Male,No relevent experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,5,55,0.0
city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,65,1.0
city_103,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Public Sector,1,224,0.0
city_23,Male,Has relevent experience,no_enrollment,Masters,STEM,21,500-999,Pvt Ltd,5,45,0.0
city_100,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,5,51,1.0
city_116,Male,No relevent experience,Full time course,High School,STEM,2,50-99,Pvt Ltd,0,54,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,51,0.0
city_71,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10000-11000,Pvt Ltd,4,20,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10-49,Pvt Ltd,5,70,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,2,12,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,48,1.0
city_160,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,42,1.0
city_75,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,1,54,0.0
city_173,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,90,0.0
city_16,Male,Has relevent experience,no_enrollment,Masters,Other,10,100-500,Pvt Ltd,1,43,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,326,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,50-99,Pvt Ltd,1,72,0.0
city_102,Male,No relevent experience,no_enrollment,High School,STEM,13,1-9,Pvt Ltd,2,32,0.0
city_109,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,18,0.0
city_74,Male,Has relevent experience,Part time course,Masters,STEM,4,500-999,Pvt Ltd,1,64,0.0
city_99,Male,Has relevent experience,no_enrollment,High School,STEM,14,1000-4999,Pvt Ltd,1,6,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,2,112,1.0
city_103,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,36,1.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1-9,Pvt Ltd,1,72,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,50-99,Pvt Ltd,3,28,0.0
city_27,Male,No relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,0,56,1.0
city_136,Male,No relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,52,0.0
city_115,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Public Sector,2,80,0.0
city_21,Female,No relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,0,53,1.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,NGO,1,50,0.0
city_76,Male,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,28,1.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,165,1.0
city_36,Male,Has relevent experience,no_enrollment,High School,STEM,15,50-99,Pvt Ltd,1,25,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,2,10-49,Early Stage Startup,1,33,1.0
city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000-11000,Public Sector,1,114,0.0
city_114,Male,No relevent experience,Full time course,High School,STEM,7,500-999,Pvt Ltd,1,33,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,5,136,0.0
city_128,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,NGO,1,10,1.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,2,66,0.0
city_114,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,2,44,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,35,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,4,67,1.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,1-9,Funded Startup,1,18,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,52,0.0
city_138,Male,Has relevent experience,Full time course,Masters,STEM,21,500-999,Pvt Ltd,5,29,0.0
city_83,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,10000-11000,Pvt Ltd,1,20,0.0
city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Public Sector,1,48,0.0
city_8,Female,No relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,72,0.0
city_114,Male,Has relevent experience,Full time course,Graduate,STEM,11,1-9,Pvt Ltd,5,23,0.0
city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,21,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,5,23,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Early Stage Startup,2,26,0.0
city_41,Male,No relevent experience,Part time course,Graduate,Arts,4,50-99,Pvt Ltd,1,111,1.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,1,5000-9999,Pvt Ltd,1,26,1.0
city_57,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,144,0.0
city_11,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,5,23,0.0
city_100,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Public Sector,5,22,0.0
city_50,Female,Has relevent experience,Full time course,Graduate,STEM,10,10-49,Funded Startup,1,328,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,5,105,0.0
city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,1,19,0.0
city_103,Male,Has relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,1,55,1.0
city_74,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Early Stage Startup,1,43,0.0
city_21,Male,No relevent experience,Full time course,Masters,STEM,3,100-500,Pvt Ltd,3,74,0.0
city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,4,81,0.0
city_65,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000-11000,Pvt Ltd,5,34,0.0
city_114,Male,Has relevent experience,no_enrollment,High School,STEM,16,1-9,Pvt Ltd,4,56,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,2,71,1.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,0,113,1.0
city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,1,17,0.0
city_16,Male,Has relevent experience,no_enrollment,Masters,Business Degree,21,10000-11000,Pvt Ltd,2,48,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000-11000,Pvt Ltd,3,23,0.0
city_158,Male,Has relevent experience,Full time course,Graduate,STEM,4,500-999,Pvt Ltd,1,56,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000-11000,Pvt Ltd,5,102,0.0
city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Funded Startup,5,26,0.0
city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,0,50-99,Pvt Ltd,0,106,0.0
city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,NGO,1,19,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000-11000,Pvt Ltd,4,17,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,5,80,0.0
city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,62,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,52,0.0
city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,2,61,0.0
city_138,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,32,1.0
city_16,Other,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,2,62,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,18,1.0
city_83,Male,Has relevent experience,no_enrollment,Phd,STEM,9,10-49,Pvt Ltd,1,12,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,3,60,0.0
city_114,Female,No relevent experience,Part time course,Graduate,STEM,15,50-99,Pvt Ltd,3,34,0.0
city_104,Male,Has relevent experience,no_enrollment,Graduate,Other,5,50-99,Pvt Ltd,1,55,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,26,1.0
city_160,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,0,18,1.0
city_103,Male,No relevent experience,Part time course,Graduate,Business Degree,6,10-49,Pvt Ltd,2,48,0.0
city_46,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10-49,Pvt Ltd,5,55,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0,14,0.0
city_84,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,3,50,0.0
city_100,Male,Has relevent experience,no_enrollment,High School,STEM,19,10-49,Pvt Ltd,5,3,0.0
city_103,Female,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,119,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,39,1.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,84,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,21,10000-11000,Pvt Ltd,5,39,0.0
city_74,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,27,1.0
city_99,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,50,0.0
city_73,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,5,52,0.0
city_46,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Public Sector,2,298,0.0
city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,5,25,0.0
city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,62,0.0
city_158,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,1,18,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,2,21,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,126,0.0
city_36,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,1,32,0.0
city_98,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000-11000,Pvt Ltd,1,11,0.0
city_90,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,1,53,1.0
city_28,Male,Has relevent experience,Part time course,High School,STEM,3,5000-9999,Pvt Ltd,5,166,0.0
city_16,Male,No relevent experience,Full time course,Masters,STEM,8,50-99,Pvt Ltd,4,56,0.0
city_104,Male,Has relevent experience,Full time course,Primary School,STEM,11,50-99,Pvt Ltd,1,8,0.0
city_57,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0,59,0.0
city_64,Male,Has relevent experience,no_enrollment,High School,STEM,21,10000-11000,Pvt Ltd,3,116,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,500-999,Pvt Ltd,5,60,0.0
city_24,Male,Has relevent experience,Full time course,Graduate,STEM,6,10-49,Pvt Ltd,2,100,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,10,1.0
city_16,Male,No relevent experience,no_enrollment,Phd,STEM,21,500-999,Public Sector,5,27,0.0
city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10-49,Early Stage Startup,1,44,1.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,2,32,0.0
city_64,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,50-99,Pvt Ltd,3,26,0.0
city_103,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,124,0.0
city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,1,94,0.0
city_114,Male,No relevent experience,no_enrollment,High School,STEM,3,50-99,Pvt Ltd,0,56,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,0,2,0.0
city_103,Male,Has relevent experience,Part time course,Masters,STEM,21,5000-9999,Public Sector,4,11,0.0
city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1-9,Pvt Ltd,5,122,1.0
city_150,Male,No relevent experience,Full time course,High School,STEM,0,50-99,Pvt Ltd,0,23,0.0
city_114,Female,No relevent experience,Full time course,Graduate,STEM,3,10000-11000,Pvt Ltd,1,200,0.0
city_90,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,21,0.0
city_115,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,0,17,0.0
city_102,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,29,1.0
city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Pvt Ltd,0,12,1.0
city_104,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,78,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,50,1.0
city_103,Female,Has relevent experience,Part time course,Masters,STEM,17,10000-11000,Pvt Ltd,1,94,0.0
city_42,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,128,1.0
city_165,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,2,258,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,50-99,Pvt Ltd,1,58,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000-11000,Pvt Ltd,1,109,0.0
city_149,Male,Has relevent experience,no_enrollment,Graduate,STEM,0,1-9,Pvt Ltd,5,24,0.0
city_19,Male,No relevent experience,no_enrollment,High School,STEM,0,50-99,Pvt Ltd,0,62,0.0
city_21,Female,No relevent experience,no_enrollment,Graduate,STEM,2,10000-11000,Pvt Ltd,1,6,1.0
city_46,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1-9,Pvt Ltd,1,50,0.0
city_105,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,2,46,1.0
city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,55,1.0
city_102,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000-11000,Public Sector,1,92,0.0
city_75,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0,61,0.0
city_90,Male,Has relevent experience,Full time course,Graduate,STEM,8,10-49,Pvt Ltd,1,25,1.0
city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10-49,Early Stage Startup,1,82,1.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,10-49,Pvt Ltd,2,74,0.0
city_104,Male,No relevent experience,no_enrollment,Primary School,STEM,5,50-99,Pvt Ltd,0,4,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,164,0.0
city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10-49,Pvt Ltd,1,26,0.0
city_101,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,2,90,1.0
city_104,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Other,0,100,0.0
city_173,Male,No relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,52,1.0
city_136,Male,No relevent experience,Full time course,Masters,STEM,7,50-99,Pvt Ltd,1,88,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,10,0.0
city_103,Male,No relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,1,102,1.0
city_97,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,2,136,1.0
city_45,Male,Has relevent experience,Full time course,Graduate,STEM,4,1-9,Early Stage Startup,1,17,0.0
city_16,Male,Has relevent experience,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,0,42,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,7,0.0
city_11,Male,No relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,5,62,1.0
city_46,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,NGO,1,34,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,500-999,Pvt Ltd,5,9,0.0
city_75,Male,No relevent experience,no_enrollment,Graduate,STEM,10,10000-11000,Pvt Ltd,1,6,0.0
city_114,Male,Has relevent experience,Full time course,High School,STEM,5,50-99,Pvt Ltd,1,94,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,5,44,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,4,9,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,No Major,21,1000-4999,Pvt Ltd,1,72,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,18,5000-9999,Pvt Ltd,5,56,0.0
city_103,Male,Has relevent experience,Full time course,Graduate,STEM,13,50-99,Pvt Ltd,1,74,0.0
city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Early Stage Startup,1,105,0.0
city_157,Male,No relevent experience,no_enrollment,High School,STEM,1,50-99,Pvt Ltd,1,35,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,96,0.0
city_90,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,31,0.0
city_103,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Public Sector,1,28,1.0
city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,2,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,5,55,0.0
city_149,Male,No relevent experience,no_enrollment,High School,STEM,3,50-99,Pvt Ltd,0,33,0.0
city_103,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,NGO,5,29,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,9,0.0
city_160,Male,No relevent experience,no_enrollment,Graduate,Humanities,15,50-99,Pvt Ltd,1,160,0.0
city_16,Male,Has relevent experience,no_enrollment,High School,STEM,5,50-99,Pvt Ltd,0,42,0.0
city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,5,100,0.0
city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,18,0.0
city_103,Male,Has relevent experience,Part time course,Graduate,Other,6,50-99,Pvt Ltd,0,83,0.0
city_103,Male,Has relevent experience,Full time course,Graduate,Business Degree,21,1-9,Pvt Ltd,1,36,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Pvt Ltd,1,172,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,5,134,0.0
city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,1,168,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,10,1.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,21,10000-11000,Pvt Ltd,1,67,0.0
city_103,Male,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0,16,1.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,11,0.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Funded Startup,1,6,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,Business Degree,4,5000-9999,Pvt Ltd,1,34,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,45,0.0
city_67,Female,No relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,2,124,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000-11000,Pvt Ltd,1,322,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,19,1-9,Pvt Ltd,5,7,0.0
city_103,Male,Has relevent experience,Part time course,Masters,Humanities,10,10000-11000,Public Sector,1,32,0.0
city_67,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,4,100,0.0
city_83,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,10,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,5,10,0.0
city_136,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,100-500,Pvt Ltd,1,132,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,1,22,0.0
city_64,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,5,248,0.0
